,Volcano_Name,Volcano_Type,Country,Region,Subregion,epoch_period,Last_Eruption,Latitude,Longitude,population_within_5km,population_within_10km,population_within_30km,population_within_100km,Summit,Elevation
1154,Tatun Volcanic Group,Lava dome,Taiwan,"Japan, Taiwan, Marianas",Taiwan,holocene,648 CE,25.178,121.553,5084149.0,5084149.0,6735396.0,9862061.0,1120,3675
1156,Taupo,Caldera,New Zealand,New Zealand to Fiji,New Zealand,holocene,260 CE,-38.82,176.0,21456.0,21456.0,26674.0,161966.0,760,2493
1157,Taveuni,Shield,Fiji,New Zealand to Fiji,Fiji Islands,holocene,1550 CE,-16.82,-179.97,692.0,3220.0,19186.0,146131.0,1241,4072
1158,Tavui,Caldera,Papua New Guinea,Melanesia and Australia,New Britain,holocene,4946 BCE,-4.12,152.2,30373.0,30373.0,152530.0,259182.0,200,656
1160,Tecapa,Stratovolcano,El Salvador,México and Central America,El Salvador and Honduras,holocene,Unknown - Evidence Credible,13.494,-88.502,37337.0,80502.0,590144.0,5599535.0,1593,5226
1161,Tecuamburro,Stratovolcano,Guatemala,México and Central America,Guatemala,holocene,960 BCE,14.156,-90.407,1939.0,29560.0,313834.0,6874746.0,1845,6053
1162,Telica,Stratovolcano,Nicaragua,México and Central America,Nicaragua,holocene,2022 CE,12.606,-86.84,1079.0,21990.0,327294.0,2982538.0,1036,3399
1163,Telomoyo,Stratovolcano,Indonesia,Indonesia,Java,holocene,Unknown - Evidence Credible,-7.362,110.4,38661.0,166844.0,2794587.0,25617237.0,1864,6115
1164,"Telong, Bur ni",Stratovolcano,Indonesia,Indonesia,Sumatra,holocene,1937 CE,4.769,96.821,1342.0,25733.0,125812.0,1631846.0,2617,8586
1166,Tenduruk Dagi,Shield,Turkey,Mediterranean and Western Asia,Turkey,holocene,1855 CE,39.356,43.874,550.0,5060.0,173581.0,1938900.0,3514,11529
1168,Tengchong,Pyroclastic cone,China,Philippines and SE Asia,Southeast Asia,holocene,5750 BCE,25.23,98.5,153375.0,153375.0,419814.0,2932117.0,2865,9400
1169,Tengger Caldera,Stratovolcano,Indonesia,Indonesia,Java,holocene,2021 CE,-7.942,112.95,27826.0,69451.0,1420878.0,22628278.0,2329,7641
1170,Tenorio,Stratovolcano,Costa Rica,México and Central America,Costa Rica,holocene,Unknown - Evidence Credible,10.673,-85.015,436.0,11670.0,92344.0,943351.0,1916,6286
1171,Teon,Stratovolcano,Indonesia,Indonesia,Banda Sea,holocene,1904 CE,-6.976,129.144,19.0,102.0,102.0,2045.0,728,2388
1172,Tepi,Shield,Ethiopia,Africa and Red Sea,Africa (northeastern) and Red Sea,holocene,Unknown - Unrest / Holocene,7.42,35.43,63395.0,63395.0,207121.0,1629787.0,2728,8950
1173,Terceira,Stratovolcano,Portugal,Atlantic Ocean,Azores,holocene,2000 CE,38.73,-27.32,2928.0,12299.0,55425.0,81512.0,1023,3356
1178,Ticsani,Lava dome,Peru,South America,Peru,holocene,1800 CE,-16.755,-70.595,48.0,977.0,18160.0,227639.0,5408,17743
1179,Tidore,Stratovolcano,Indonesia,Indonesia,Halmahera,holocene,Unknown - Evidence Credible,0.658,127.4,37379.0,74120.0,320483.0,530066.0,1730,5676
1180,Tigalalu,Stratovolcano,Indonesia,Indonesia,Halmahera,holocene,Unknown - Evidence Credible,0.07,127.42,621.0,2350.0,7396.0,422007.0,422,1385
1181,"Tigre, El",Stratovolcano,El Salvador,México and Central America,El Salvador and Honduras,holocene,Unknown - Evidence Credible,13.47,-88.43,24354.0,112718.0,786750.0,5456104.0,1640,5381
1182,"Tigre, Isla del",Stratovolcano,Honduras,México and Central America,El Salvador and Honduras,holocene,Unknown - Evidence Credible,13.274,-87.639,5000.0,9983.0,156692.0,2725661.0,774,2539
1183,Tilocalar,Lava cone,Chile,South America,"Northern Chile, Bolivia and Argentina",holocene,Unknown - Evidence Uncertain,-23.97,-68.13,5.0,9.0,487.0,6154.0,3109,10200
1186,Tinguiririca,Stratovolcano,Chile,South America,Central Chile and Argentina,holocene,1917 CE,-34.814,-70.352,10.0,47.0,1883.0,881383.0,4280,14042
1191,Toba,Caldera,Indonesia,Indonesia,Sumatra,holocene,Unknown - Evidence Credible,2.58,98.83,125908.0,125908.0,168995.0,3437177.0,2157,7077
1192,Tobaru,Stratovolcano,Indonesia,Indonesia,Halmahera,holocene,Unknown - Evidence Credible,1.63,127.67,215.0,5963.0,64388.0,532821.0,1035,3396
1193,Todoko-Ranu,Caldera,Indonesia,Indonesia,Halmahera,holocene,Unknown - Evidence Credible,1.25,127.47,366.0,10748.0,56900.0,631999.0,979,3212
1194,Todra Volcanic Field,Pyroclastic cone,Niger,Africa and Red Sea,Africa (northern),holocene,Unknown - Evidence Credible,17.68,8.5,362.0,362.0,927.0,146935.0,1780,5840
1195,Tofua,Caldera,Tonga,New Zealand to Fiji,Tonga Islands,holocene,2022 CE,-19.75,-175.07,1556.0,1556.0,1556.0,8789.0,515,1690
1197,Tokachidake,Stratovolcano,Japan,"Japan, Taiwan, Marianas",Hokkaido,holocene,2004 CE,43.418,142.686,12.0,227.0,60382.0,1373264.0,2077,6814
1199,Tolhuaca,Stratovolcano,Chile,South America,Central Chile and Argentina,holocene,4000 BCE,-38.31,-71.645,82.0,494.0,13873.0,567185.0,2739,8986
1200,"Tolima, Nevado del",Stratovolcano,Colombia,South America,Colombia,holocene,1943 CE,4.658,-75.33,1660.0,6563.0,441916.0,4258333.0,5215,17110
1201,Toliman,Stratovolcano,Guatemala,México and Central America,Guatemala,holocene,Unknown - Evidence Credible,14.612,-91.189,5641.0,67361.0,703786.0,8130714.0,3158,10361
1202,Tolmachev Dol,Pyroclastic cone,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,holocene,300 CE,52.63,157.58,2.0,2.0,14.0,247676.0,1021,3350
1203,"Toluca, Nevado de",Stratovolcano,Mexico,México and Central America,Mexico,holocene,1350 BCE,19.108,-99.758,126.0,1240.0,1626432.0,25247342.0,4680,15354
1204,Tomariyama [Golovnin],Caldera,Japan,Kuril Islands,Kuril Islands,holocene,1848 CE,43.844,145.504,1796.0,1796.0,2445.0,159344.0,535,1755
1205,Tombel Graben,Pyroclastic cone,Cameroon,Africa and Red Sea,Africa (western),holocene,Unknown - Evidence Credible,4.758,9.717,234623.0,234623.0,434892.0,4087423.0,500,1640
1206,Tondano Caldera,Caldera,Indonesia,Indonesia,Sulawesi,holocene,Unknown - Unrest / Holocene,1.23,124.83,321308.0,321308.0,903706.0,1558655.0,1202,3944
1207,Tongariro,Stratovolcano,New Zealand,New Zealand to Fiji,New Zealand,holocene,2012 CE,-39.157,175.632,27.0,286.0,7591.0,81567.0,1978,6490
1210,Toshima,Stratovolcano,Japan,"Japan, Taiwan, Marianas","Izu, Volcano, and Mariana Islands",holocene,4550 BCE,34.52,139.279,330.0,331.0,13194.0,5285115.0,508,1667
1212,Towada,Caldera,Japan,"Japan, Taiwan, Marianas",Honshu,holocene,915 CE,40.51,140.88,12366.0,12366.0,103631.0,2237010.0,1011,3317
1213,Toya,Stratovolcano,Japan,"Japan, Taiwan, Marianas",Hokkaido,holocene,2001 CE,42.544,140.839,5723.0,36191.0,214565.0,3206914.0,733,2405
1214,Traitor's Head,Stratovolcano,Vanuatu,Melanesia and Australia,Vanuatu,holocene,1881 CE,-18.754,169.238,207.0,380.0,7007.0,30651.0,817,2680
1215,Tralihue,Stratovolcano,Argentina,South America,Central Chile and Argentina,holocene,Unknown - Evidence Credible,-38.509,-70.898,43.0,385.0,4621.0,97456.0,2448,8031
1218,Tristan da Cunha,Shield,United Kingdom,Atlantic Ocean,Atlantic Ocean (southern),holocene,1962 CE,-37.092,-12.28,12.0,12.0,12.0,32.0,2060,6759
1219,"Trois Pitons, Morne",Complex,Dominica,West Indies,West Indies,holocene,920 CE,15.37,-61.33,2493.0,29522.0,62348.0,687847.0,1387,4551
1220,Trolon,Lava dome,Argentina,South America,Central Chile and Argentina,holocene,Unknown - Evidence Uncertain,-37.738,-70.906,17.0,235.0,2539.0,65041.0,2360,7743
1221,Tromen Volcanic Plateau,Stratovolcano,Argentina,South America,Central Chile and Argentina,holocene,1822 CE,-37.144,-70.033,12.0,196.0,2928.0,47403.0,4114,13497
1222,Tronador,Stratovolcano,Chile,South America,Southern Chile and Argentina,holocene,Unknown - Evidence Uncertain,-41.157,-71.885,7.0,106.0,1293.0,380976.0,3478,11411
1224,Tskhouk-Karckar,Pyroclastic cone,Armenia,Mediterranean and Western Asia,Western Asia,holocene,3000 BCE,39.742,45.992,25.0,243.0,55696.0,1310712.0,3139,10299
1225,"Tujle, Cerro",Maar,Chile,South America,"Northern Chile, Bolivia and Argentina",holocene,Unknown - Evidence Credible,-23.83,-67.95,2.0,17.0,1968.0,5287.0,3550,11647
1226,Tullu Moye,Pyroclastic cone,Ethiopia,Africa and Red Sea,Africa (northeastern) and Red Sea,holocene,1900 CE,8.159,39.137,11514.0,51976.0,546291.0,5565084.0,2343,7687
1228,Tungurahua,Stratovolcano,Ecuador,South America,Ecuador,holocene,2016 CE,-1.467,-78.442,476.0,20990.0,183640.0,1571744.0,5023,16480
1229,Tunkin Depression,Volcanic field,Russia,Kamchatka and Mainland Asia,Russia (southeastern),holocene,Unknown - Evidence Uncertain,51.5,102.5,431.0,431.0,6533.0,63490.0,1200,3937
1230,Tupungatito,Stratovolcano,Chile,South America,Central Chile and Argentina,holocene,1987 CE,-33.425,-69.797,612.0,923.0,6161.0,6169105.0,5660,18570
1231,Turrialba,Stratovolcano,Costa Rica,México and Central America,Costa Rica,holocene,2022 CE,10.025,-83.767,1891.0,6867.0,672428.0,3390544.0,3340,10958
1232,Tutuila,Tuff cone,United States,New Zealand to Fiji,Samoan and Wallis Islands,holocene,440 CE,-14.295,-170.7,16653.0,49763.0,56239.0,67387.0,653,2142
1233,Tutupaca,Stratovolcano,Peru,South America,Peru,holocene,1802 CE,-17.026,-70.372,18.0,1125.0,21124.0,213931.0,5801,19032
1235,Tuzgle,Stratovolcano,Argentina,South America,"Northern Chile, Bolivia and Argentina",holocene,Unknown - Evidence Uncertain,-24.05,-66.48,42.0,217.0,4740.0,22953.0,5486,17999
1236,Ubehebe Craters,Maar,United States,Canada and Western USA,USA (California),holocene,150 BCE,37.02,-117.45,18.0,94.0,262.0,15354.0,752,2467
1237,Ubinas,Stratovolcano,Peru,South America,Peru,holocene,2019 CE,-16.355,-70.903,180.0,1195.0,14607.0,1136785.0,5672,18609
1240,Udokan Plateau,Pyroclastic cone,Russia,Kamchatka and Mainland Asia,Russia (southeastern),holocene,220 BCE,56.28,117.77,12.0,12.0,62.0,4688.0,2180,7152
1242,Uinkaret Field,Volcanic field,United States,Canada and Western USA,USA (Arizona),holocene,1100 CE,36.38,-113.13,92.0,92.0,170.0,149617.0,1555,5102
1244,Ulawun,Stratovolcano,Papua New Guinea,Melanesia and Australia,New Britain,holocene,2021 CE,-5.05,151.33,30.0,1801.0,10577.0,61018.0,2334,7657
1246,Ulreung,Stratovolcano,South Korea,Kamchatka and Mainland Asia,Korea,holocene,2990 BCE,37.5,130.87,7399.0,9210.0,9210.0,9210.0,984,3228
1247,Umboi,Complex,Papua New Guinea,Melanesia and Australia,Northeast of New Guinea,holocene,Unknown - Evidence Credible,-5.592,147.892,249.0,1127.0,5585.0,83275.0,1335,4380
1248,Ungaran,Stratovolcano,Indonesia,Indonesia,Java,holocene,Unknown - Evidence Credible,-7.18,110.33,6705.0,110008.0,4595534.0,25639073.0,2050,6726
1249,Unnamed,Fissure vent,Ethiopia,Africa and Red Sea,Africa (northeastern) and Red Sea,holocene,Unknown - Evidence Credible,8.013,39.062,283786.0,283786.0,502586.0,5504017.0,1886,6188
1256,Unnamed,Submarine,Philippines,Philippines and SE Asia,North of Luzon,holocene,1854 CE,20.33,121.75,1.0,214.0,8699.0,13109.0,-24,-79
1262,Unzendake,Complex,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,holocene,1996 CE,32.761,130.299,6979.0,76424.0,444737.0,7313362.0,1483,4865
1263,Upolu,Shield,Samoa,New Zealand to Fiji,Samoan and Wallis Islands,holocene,Unknown - Evidence Credible,-13.935,-171.72,680.0,13753.0,144419.0,198677.0,1100,3609
1264,Uratman,Stratovolcano,Russia,Kuril Islands,Kuril Islands,holocene,Unknown - Evidence Credible,47.12,152.25,3.0,9.0,20.0,33.0,678,2224
1267,Usulutan,Stratovolcano,El Salvador,México and Central America,El Salvador and Honduras,holocene,Unknown - Evidence Credible,13.419,-88.471,22940.0,154864.0,610124.0,5434637.0,1449,4754
1270,Vaiyots-Sar,Pyroclastic cone,Armenia,Mediterranean and Western Asia,Western Asia,holocene,2000 BCE,39.797,45.497,31477.0,31477.0,57079.0,1465950.0,2575,8448
1271,Vakinankaratra,Pyroclastic cone,Madagascar,Middle East and Indian Ocean,Indian Ocean (western),holocene,Unknown - Evidence Credible,-19.85,46.942,123192.0,123192.0,413328.0,5184370.0,2644,8675
1272,"Valle, El",Stratovolcano,Panama,México and Central America,Panama,holocene,Unknown - Evidence Uncertain,8.58,-80.17,1544.0,7458.0,131928.0,2108003.0,1185,3888
1276,Vestmannaeyjar,Submarine,Iceland,Iceland and Arctic Ocean,Iceland (southern),holocene,1973 CE,63.416,-20.266,1685.0,1685.0,2188.0,17538.0,283,928
1277,Vesuvius,Stratovolcano,Italy,Mediterranean and Western Asia,Italy,holocene,1944 CE,40.821,14.426,19162.0,675705.0,3907941.0,6009961.0,1281,4203
1278,Victory,Stratovolcano,Papua New Guinea,Melanesia and Australia,New Guinea and D'Entrecasteaux Islands,holocene,1935 CE,-9.2,149.07,16.0,96.0,14042.0,116816.0,1925,6316
1279,Villarrica,Stratovolcano,Chile,South America,Central Chile and Argentina,holocene,2021 CE,-39.42,-71.93,477.0,1067.0,35118.0,667788.0,2847,9341
1281,Visoke,Stratovolcano,DR Congo,Africa and Red Sea,Africa (central),holocene,1957 CE,-1.458,29.485,17165.0,88356.0,1162209.0,10953315.0,3696,12126
1283,Vitim Volcanic Field,Pyroclastic cone,Russia,Kamchatka and Mainland Asia,Russia (southeastern),holocene,Unknown - Evidence Credible,53.75,113.25,669.0,669.0,669.0,10035.0,1250,4101
1287,Vulcano,Stratovolcano,Italy,Mediterranean and Western Asia,Italy,holocene,1890 CE,38.404,14.962,2259.0,23059.0,86766.0,2093800.0,500,1640
1288,Vulsini,Caldera,Italy,Mediterranean and Western Asia,Italy,holocene,104 BCE,42.6,11.93,71789.0,71789.0,195475.0,4627250.0,800,2625
1290,Waiowa,Pyroclastic cone,Papua New Guinea,Melanesia and Australia,New Guinea and D'Entrecasteaux Islands,holocene,1944 CE,-9.57,149.075,61.0,338.0,10041.0,137492.0,640,2100
1291,Wallis Islands,Shield,France,New Zealand to Fiji,Samoan and Wallis Islands,holocene,Unknown - Evidence Credible,-13.3,-176.17,6897.0,15214.0,15342.0,15342.0,143,469
1293,Wapi Lava Field,Shield,United States,Canada and Western USA,USA (Idaho),holocene,300 BCE,42.88,-113.22,6.0,6.0,1394.0,172539.0,1604,5262
1294,Washiba-Kumonotaira,Shield,Japan,"Japan, Taiwan, Marianas",Honshu,holocene,Unknown - Evidence Credible,36.408,137.594,53.0,215.0,104826.0,4446247.0,2924,9593
1295,"Watt, Morne",Stratovolcano,Dominica,West Indies,West Indies,holocene,1997 CE,15.307,-61.305,1818.0,35821.0,63178.0,545352.0,1224,4016
1296,Wells Gray-Clearwater,Pyroclastic cone,Canada,Canada and Western USA,Canada,holocene,1550 CE,52.33,-120.57,716.0,716.0,716.0,18280.0,2576,8451
1297,West Crater,Volcanic field,United States,Canada and Western USA,USA (Washington),holocene,5750 BCE,45.88,-122.08,505.0,505.0,14359.0,2225092.0,1329,4360
1298,West Eifel Volcanic Field,Maar,Germany,Mediterranean and Western Asia,Western Europe,holocene,8300 BCE,50.17,6.85,94991.0,94991.0,232256.0,7945412.0,600,1969
1302,Whakaari/White Island,Stratovolcano,New Zealand,New Zealand to Fiji,New Zealand,holocene,2019 CE,-37.52,177.18,5.0,5.0,5.0,190290.0,294,965
1303,Whangarei,Pyroclastic cone,New Zealand,New Zealand to Fiji,New Zealand,holocene,Unknown - Evidence Uncertain,-35.75,174.27,51419.0,51419.0,62244.0,145873.0,397,1302
1304,Wilis,Stratovolcano,Indonesia,Indonesia,Java,holocene,Unknown - Evidence Credible,-7.808,111.758,514.0,5376.0,2150615.0,21455776.0,2563,8409
1305,Witori,Caldera,Papua New Guinea,Melanesia and Australia,New Britain,holocene,2012 CE,-5.576,150.516,24509.0,24509.0,37824.0,145382.0,724,2375
1306,Wolf,Shield,Ecuador,South America,Galapagos Islands,holocene,2022 CE,0.02,-91.35,165.0,165.0,237.0,1673.0,1710,5610
1309,Wudalianchi,Volcanic field,China,Kamchatka and Mainland Asia,China (eastern),holocene,1776 CE,48.722,126.15,57885.0,57885.0,136201.0,2164526.0,597,1959
1310,Wurlali,Stratovolcano,Indonesia,Indonesia,Banda Sea,holocene,1892 CE,-7.125,128.675,219.0,365.0,720.0,901.0,868,2848
1311,Yakedake,Stratovolcano,Japan,"Japan, Taiwan, Marianas",Honshu,holocene,1995 CE,36.227,137.587,995.0,2995.0,156542.0,4595286.0,2455,8054
1312,Yali,Lava dome,Greece,Mediterranean and Western Asia,Greece,holocene,Unknown - Evidence Credible,36.671,27.14,5.0,499.0,36517.0,430920.0,180,591
1313,Yangudi,Complex,Ethiopia,Africa and Red Sea,Africa (northeastern) and Red Sea,holocene,Unknown - Evidence Credible,10.58,41.042,33.0,795.0,11672.0,519635.0,1383,4537
1316,"Yar, Jabal",Volcanic field,Saudi Arabia,Middle East and Indian Ocean,Middle East (southern),holocene,1810 CE,17.05,42.83,292582.0,292582.0,574162.0,2204954.0,305,1001
1317,Yasur,Stratovolcano,Vanuatu,Melanesia and Australia,Vanuatu,holocene,2022 CE,-19.532,169.447,3636.0,6068.0,24748.0,32427.0,361,1184
1318,Yate,Stratovolcano,Chile,South America,Southern Chile and Argentina,holocene,1090 CE,-41.755,-72.396,43.0,296.0,6135.0,315418.0,2187,7175
1319,Yavinsky,Stratovolcano,Russia,Kamchatka and Mainland Asia,Kamchatka Peninsula,holocene,4050 BCE,51.533,156.629,30.0,595.0,1356.0,4813.0,646,2119
1320,"Yojoa, Lago",Volcanic field,Honduras,México and Central America,El Salvador and Honduras,holocene,7638 BCE,14.964,-87.983,123374.0,123374.0,279991.0,3336190.0,1060,3478
1321,Yokoatejima,Stratovolcano,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,holocene,1835 CE,28.797,128.997,62.0,64.0,72.0,72351.0,495,1624
1322,Yokodake,Stratovolcano,Japan,"Japan, Taiwan, Marianas",Honshu,holocene,1200 CE,36.087,138.32,1920.0,11751.0,484929.0,6385773.0,2480,8136
1323,Yonemaru-Sumiyoshiike,Maar,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,holocene,6200 BCE,31.771,130.592,18080.0,73354.0,923168.0,2959509.0,40,131
1324,Yoteizan,Stratovolcano,Japan,"Japan, Taiwan, Marianas",Hokkaido,holocene,1050 BCE,42.827,140.812,205.0,19419.0,80006.0,2988960.0,1888,6194
1326,Yucamane,Stratovolcano,Peru,South America,Peru,holocene,1320 BCE,-17.184,-70.196,51.0,692.0,10396.0,467713.0,5495,18028
1327,Yufu-Tsurumi,Lava dome,Japan,"Japan, Taiwan, Marianas",Ryukyu Islands and Kyushu,holocene,867 CE,33.282,131.39,28543.0,139722.0,709942.0,7767905.0,1584,5197
1329,"Zacate Grande, Isla",Stratovolcano,Honduras,México and Central America,El Salvador and Honduras,holocene,Unknown - Evidence Credible,13.33,-87.63,7059.0,11942.0,195736.0,3647832.0,640,2100
1330,Zaozan [Zaosan],Complex,Japan,"Japan, Taiwan, Marianas",Honshu,holocene,1940 CE,38.144,140.44,632.0,4681.0,550409.0,4956958.0,1841,6040
1331,Zapatera,Shield,Nicaragua,México and Central America,Nicaragua,holocene,Unknown - Evidence Credible,11.73,-85.82,136.0,2104.0,214864.0,2537550.0,629,2064
1333,Zavaritzki Caldera,Caldera,Russia,Kuril Islands,Kuril Islands,holocene,1957 CE,46.925,151.95,46.0,46.0,61.0,118.0,624,2047
1339,Zitacuaro-Valle de Bravo,Caldera,Mexico,México and Central America,Mexico,holocene,3050 BCE,19.4,-100.25,231977.0,231977.0,490440.0,4838069.0,3500,11483
1340,Zubair Group,Shield,Yemen,Africa and Red Sea,Africa (northeastern) and Red Sea,holocene,2013 CE,15.05,42.18,7.0,7.0,7.0,671171.0,191,627
1341,Zukur,Shield,Yemen,Africa and Red Sea,Africa (northeastern) and Red Sea,holocene,Unknown - Evidence Credible,14.02,42.75,508.0,922.0,1075.0,1472800.0,624,2047
1342,Zuni-Bandera,Volcanic field,United States,Canada and Western USA,USA (New Mexico),holocene,1170 BCE,34.8,-108.0,18.0,18.0,246.0,54738.0,2550,8366
1374,Amiata,Lava dome,Italy,Volcanic Region,Italy,pleistocene,Pleistocene,42.9,11.63,24489.0,139023.0,1685378.0,10172750.0,1738,5702
1378,"Ananopa, Cerro",Volcanic field,Guatemala,Volcanic Region,Guatemala,pleistocene,Pleistocene,14.9,-89.93,2.0,4.0,56.0,5933.0,386,1266
1416,"Azufres, Los",Caldera,Mexico,Volcanic Region,Mexico,pleistocene,Pleistocene,19.85,-100.63,4310.0,4310.0,10056.0,211349.0,3400,11155
1425,Balagan-Tas,Pyroclastic cone,Russia,Volcanic Region,Russia (northeastern),pleistocene,Pleistocene,65.959,145.893,183.0,4389.0,258680.0,3465600.0,993,3258
1426,Balatukan,Compound,Philippines,Volcanic Region,Mindanao,pleistocene,Pleistocene,8.77,124.98,2.0,50.0,1438.0,104763.0,2450,8038
1436,Barus,Stratovolcano,Indonesia,Volcanic Region,Sumatra,pleistocene,Pleistocene,3.204,98.564,991688.0,991688.0,991688.0,12300349.0,1969,6460
1446,Berguent Volcanic Field,Lava dome,Morocco,Volcanic Region,Africa (northern),pleistocene,Pleistocene,33.75,-2.4,214.0,2467.0,42623.0,1263142.0,1200,3937
1453,Bishamondake,Stratovolcano,Japan,Volcanic Region,Honshu,pleistocene,Pleistocene,35.936,136.795,61520.0,61520.0,174501.0,2171586.0,1386,4547
1477,Bongabti,Shield,Russia,Volcanic Region,Kamchatka Peninsula,pleistocene,Pleistocene,55.83,158.32,920.0,30581.0,103744.0,321195.0,1790,5873
1531,Cheb Basin,Volcanic field,Czech Republic,Volcanic Region,Western Europe,pleistocene,Pleistocene,49.97,12.392,14959.0,62234.0,676872.0,8954351.0,585,1919
1552,Clayton Valley,Pyroclastic cone,United States,Volcanic Region,USA (Nevada),pleistocene,Pleistocene,37.82,-117.62,30.0,39.0,753.0,41053.0,1490,4888
1559,"Columbretes, Islas",Volcanic field,Spain,Volcanic Region,Western Europe,pleistocene,Pleistocene,39.896,0.686,2738.0,50749.0,231112.0,2528256.0,33,108
1560,Conchagua,Stratovolcano,El Salvador,Volcanic Region,El Salvador and Honduras,pleistocene,Pleistocene,13.275,-87.845,1076.0,5575.0,172113.0,2625176.0,1225,4019
1567,Corregidor,Caldera,Philippines,Volcanic Region,Luzon,pleistocene,Pleistocene,14.4,120.58,516.0,516.0,1517.0,5340.0,173,568
1568,Corvo,Stratovolcano,Portugal,Volcanic Region,Azores,pleistocene,Pleistocene,39.699,-31.111,370.0,370.0,577.0,71942.0,718,2356
1573,Crater Flat,Volcanic field,United States,Volcanic Region,USA (Nevada),pleistocene,Pleistocene,36.77,-116.55,351.0,1907.0,13731.0,875371.0,1128,3701
1575,Crown Island,Stratovolcano,Papua New Guinea,Volcanic Region,Northeast of New Guinea,pleistocene,Pleistocene,-5.117,146.952,40.0,132.0,2524.0,415432.0,298,978
1584,Cuxliquel,Lava dome,Guatemala,Volcanic Region,Guatemala,pleistocene,Pleistocene,14.889,-91.398,24690.0,24690.0,69813.0,2253282.0,3029,9938
1609,Didolli,Caldera,Ethiopia,Volcanic Region,Africa (northeastern) and Red Sea,pleistocene,Pleistocene,12.7,41.58,2815.0,2815.0,7605.0,119999.0,1191,3907
1613,Dittmar,Stratovolcano,United States,Volcanic Region,USA (California),pleistocene,Pleistocene,40.453,-121.347,1279.0,4257.0,103789.0,813154.0,2328,7638
1614,Doma Peaks,Stratovolcano,Papua New Guinea,Volcanic Region,New Guinea and D'Entrecasteaux Islands,pleistocene,Pleistocene,-5.9,143.15,1.0,34.0,1425.0,30006.0,3568,11706
1626,Dzau,Fissure vent,Georgia,Volcanic Region,Western Asia,pleistocene,Pleistocene,42.404,44.004,484.0,484.0,12235.0,72547.0,1904,6247
1664,Foundland,Stratovolcano,Dominica,Volcanic Region,West Indies,pleistocene,Pleistocene,15.27,-61.28,570.0,570.0,725.0,106237.0,960,3150
1676,Gaeta Bay Volcanic Field,Submarine,Italy,Volcanic Region,Italy,pleistocene,Pleistocene,40.978,13.663,41.0,45.0,87.0,4473.0,Unknown,
1703,Giluwe,Shield,Papua New Guinea,Volcanic Region,New Guinea and D'Entrecasteaux Islands,pleistocene,Pleistocene,-6.05,143.88,1449.0,8524.0,168136.0,1614661.0,4368,14331
1706,Golaya,Stratovolcano,Russia,Volcanic Region,Kamchatka Peninsula,pleistocene,Pleistocene,52.263,157.787,3.0,3.0,273.0,461496.0,858,2815
1731,Haungaroa,Submarine,New Zealand,Volcanic Region,New Zealand,pleistocene,Pleistocene,-32.617,-179.624,136278.0,136278.0,344723.0,2975160.0,-660,-2165
1744,Hlodufell,Tuya,Iceland,Volcanic Region,Iceland (southwestern),pleistocene,Pleistocene,64.93,-20.53,466462.0,466462.0,1010821.0,8935632.0,1188,3898
1778,Imbing,Stratovolcano,Philippines,Volcanic Region,Mindanao,pleistocene,Pleistocene,7.68,123.23,3878.0,47725.0,274542.0,2733310.0,700,2297
1795,"Izopo, Montaña de",Shield,Honduras,Volcanic Region,El Salvador and Honduras,pleistocene,Pleistocene,13.92,-87.15,88294.0,308228.0,597576.0,2142694.0,2020,6627
1801,Jianshan,Shield,China,Volcanic Region,China (eastern),pleistocene,Pleistocene,48.891,125.615,46994.0,295392.0,517965.0,740953.0,399,1309
1825,Kannabe,Shield,Japan,Volcanic Region,Honshu,pleistocene,Pleistocene,35.504,134.678,11332.0,36288.0,255708.0,1414780.0,460,1509
1847,Kekurny,Shield,Russia,Volcanic Region,Kamchatka Peninsula,pleistocene,Pleistocene,56.4,158.85,470.0,470.0,12823.0,2206006.0,1377,4518
1882,Kobinai,Stratovolcano,Japan,Volcanic Region,Honshu,pleistocene,Pleistocene,39.018,140.523,2.0,49.0,366.0,6423.0,1004,3294
1905,Kulal,Shield,Kenya,Volcanic Region,Africa (eastern),pleistocene,Pleistocene,2.75,36.93,2.0,30.0,278.0,3407.0,2285,7497
1910,Kuntomintar,Stratovolcano,Russia,Volcanic Region,Kuril Islands,pleistocene,Pleistocene,48.75,154.02,270.0,4861.0,73682.0,1017203.0,828,2717
1931,Latour Butte,Lava cone,United States,Volcanic Region,USA (California),pleistocene,Pleistocene,40.608,-121.709,639.0,3343.0,300696.0,6386916.0,2054,6739
1934,Lava Butte,Shield,United States,Volcanic Region,USA (Oregon),pleistocene,Pleistocene,43.001,-117.422,70.0,70.0,722.0,163387.0,1447,4747
1936,Lava Mountains Volcanic Field,Lava dome,United States,Volcanic Region,USA (California),pleistocene,Pleistocene,35.5,-117.5,2801.0,2801.0,5729.0,1194378.0,1510,4954
1937,Lavic Lake,Volcanic field,United States,Volcanic Region,USA (California),pleistocene,Pleistocene,34.75,-116.625,3230167.0,3230167.0,3230167.0,7659339.0,1495,4905
1968,Lotomgan Group,Pyroclastic cone,Papua New Guinea,Volcanic Region,New Britain,pleistocene,Pleistocene,-5.22,150.07,564958.0,564958.0,709881.0,4549176.0,555,1821
